year,begin_time,end_time,episode_id,event_id,state_text,zone,event_type,short_ugcs
2009,2009-04-04 12:00:00 UTC,2009-04-04 20:00 UTC,27211,159703,KS,"SHERMAN",Blizzard,KS-C181|KS-Z013
2009,2009-04-04 11:30:00 UTC,2009-04-04 18:00 UTC,27210,159698,CO,"YUMA COUNTY",Blizzard,CO-Z090
2009,2009-04-03 17:00:00 UTC,2009-04-04 22:00 UTC,26771,156861,CO,"C & E ADAMS & ARAPAHOE COUNTIES",Blizzard,CO-Z045
2009,2009-04-04 12:00:00 UTC,2009-04-04 20:00 UTC,27210,159699,CO,"KIT CARSON COUNTY",Blizzard,CO-Z091
2009,2009-04-04 14:00:00 UTC,2009-04-04 21:00 UTC,27211,159701,KS,"CHEYENNE",Blizzard,KS-C023|KS-Z001
2009,2009-04-03 17:00:00 UTC,2009-04-04 22:00 UTC,26771,156862,CO,"N & NE ELBERT COUNTY BELOW 6000 FEET / N LINCOLN COUNTY",Blizzard,CO-Z046
2009,2009-03-29 22:00:00 UTC,2009-03-31 08:00 UTC,27085,159007,SD,"POTTER",Blizzard,SD-C107|SD-Z016
2009,2009-03-30 04:00:00 UTC,2009-03-31 09:00 UTC,27085,159008,SD,"SULLY",Blizzard,SD-C119|SD-Z034
2009,2009-04-03 17:00:00 UTC,2009-04-04 22:00 UTC,26771,156863,CO,"LOGAN COUNTY",Blizzard,CO-Z048
2009,2009-03-30 09:00:00 UTC,2009-03-31 15:00 UTC,27085,159015,SD,"HAND",Blizzard,SD-C059|SD-Z037
2009,2009-03-30 11:00:00 UTC,2009-03-31 11:00 UTC,27085,159016,SD,"BUFFALO",Blizzard,SD-C017|SD-Z051
2009,2009-03-29 23:00:00 UTC,2009-03-31 08:00 UTC,27085,159003,SD,"CAMPBELL",Blizzard,SD-C021|SD-Z004
2009,2009-03-29 22:00:00 UTC,2009-03-31 08:00 UTC,27085,159004,SD,"WALWORTH",Blizzard,SD-C129|SD-Z009
2009,2009-04-03 17:00:00 UTC,2009-04-04 22:00 UTC,26771,156859,CO,"C & S WELD COUNTY",Blizzard,CO-Z043
2009,2009-04-03 17:00:00 UTC,2009-04-04 22:00 UTC,26771,156860,CO,"MORGAN COUNTY",Blizzard,CO-Z044
2009,2009-03-30 08:00:00 UTC,2009-03-31 11:00 UTC,27085,159009,SD,"HUGHES",Blizzard,SD-C065|SD-Z035
2009,2009-03-30 10:00:00 UTC,2009-03-31 11:00 UTC,27085,159010,SD,"LYMAN",Blizzard,SD-C085|SD-Z048
2009,2009-03-29 07:00:00 UTC,2009-03-30 05:00 UTC,27461,161315,MT,"SOUTHERN BIG HORN",Blizzard,MT-Z038
2009,2009-03-27 01:00:00 UTC,2009-03-28 06:01 UTC,27155,159475,KS,"KINGMAN",Blizzard,KS-C095|KS-Z082
2009,2009-03-23 01:00:00 UTC,2009-03-24 04:00 UTC,27089,159970,ND,"BILLINGS",Blizzard,ND-C007|ND-Z032
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161612,KS,"COMANCHE",Blizzard,KS-C033|KS-Z089
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161619,KS,"GRANT",Blizzard,KS-C067|KS-Z075
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161626,KS,"KIOWA",Blizzard,KS-C097|KS-Z080
2009,2009-03-09 20:00:00 UTC,2009-03-10 17:30 UTC,26471,159170,ND,"DICKEY",Blizzard,ND-C021|ND-Z051
2009,2009-03-23 01:00:00 UTC,2009-03-24 04:00 UTC,27089,159969,ND,"GOLDEN VALLEY",Blizzard,ND-C033|ND-Z031
2009,2009-03-29 08:00:00 UTC,2009-03-30 21:00 UTC,27268,160457,ND,"GRANT",Blizzard,ND-C037|ND-Z042
2009,2009-03-10 06:00:00 UTC,2009-03-10 18:00 UTC,25676,149928,MN,"STEVENS",Blizzard,MN-C149|MN-Z047
2009,2009-03-10 06:00:00 UTC,2009-03-10 18:00 UTC,25676,149930,MN,"SWIFT",Blizzard,MN-C151|MN-Z055
2009,2009-03-10 06:00:00 UTC,2009-03-10 18:00 UTC,25676,149938,MN,"CHIPPEWA",Blizzard,MN-C023|MN-Z056
2009,2009-03-23 00:00:00 UTC,2009-03-24 04:00 UTC,26956,157990,WY,"WESTERN CROOK",Blizzard,WY-Z056
2009,2009-03-23 00:00:00 UTC,2009-03-24 05:00 UTC,26956,157991,WY,"WYOMING BLACK HILLS",Blizzard,WY-Z057
2009,2009-03-23 04:00:00 UTC,2009-03-24 04:00 UTC,26956,157992,WY,"WESTON",Blizzard,WY-C045|WY-Z058
2009,2009-03-23 00:00:00 UTC,2009-03-24 05:00 UTC,26956,157993,WY,"NORTHEASTERN CROOK",Blizzard,WY-Z071
2009,2009-03-27 02:00:00 UTC,2009-03-28 08:06 UTC,27155,159474,KS,"HARVEY",Blizzard,KS-C079|KS-Z068
2009,2009-03-23 01:00:00 UTC,2009-03-24 12:00 UTC,27089,159977,ND,"BOWMAN",Blizzard,ND-C011|ND-Z043
2009,2009-03-27 01:00:00 UTC,2009-03-28 06:01 UTC,27155,159477,KS,"HARPER",Blizzard,KS-C077|KS-Z091
2009,2009-03-29 17:00:00 UTC,2009-03-31 04:00 UTC,27268,160710,ND,"DICKEY",Blizzard,ND-C021|ND-Z051
2009,2009-03-09 20:00:00 UTC,2009-03-10 17:30 UTC,26471,159168,ND,"FOSTER",Blizzard,ND-C031|ND-Z025
2009,2009-03-23 01:00:00 UTC,2009-03-24 12:00 UTC,27089,159976,ND,"SLOPE",Blizzard,ND-C087|ND-Z040
2009,2009-04-27 22:00:00 UTC,2009-04-28 21:00 UTC,27547,161817,MT,"LIBERTY",Blizzard,MT-C051|MT-Z045
2009,2009-03-27 01:00:00 UTC,2009-03-28 06:01 UTC,27155,159358,KS,"RENO",Blizzard,KS-C155|KS-Z067
2009,2009-03-09 20:00:00 UTC,2009-03-10 17:30 UTC,26471,159167,ND,"STUTSMAN",Blizzard,ND-C093|ND-Z037
2009,2009-03-09 20:00:00 UTC,2009-03-10 17:30 UTC,26471,159169,ND,"LA MOURE",Blizzard,ND-C045|ND-Z048
2009,2009-03-29 11:00:00 UTC,2009-03-30 08:00 UTC,27268,160578,ND,"MORTON",Blizzard,ND-C059|ND-Z034
2009,2009-03-23 13:00:00 UTC,2009-03-24 12:00 UTC,27089,159982,ND,"MORTON",Blizzard,ND-C059|ND-Z034
2009,2009-03-29 06:00:00 UTC,2009-03-30 08:00 UTC,27268,160447,ND,"STARK",Blizzard,ND-C089|ND-Z033
2009,2009-03-22 22:00:00 UTC,2009-03-24 04:00 UTC,26956,157988,WY,"NORTHERN CAMPBELL",Blizzard,WY-Z054
2009,2009-03-22 22:00:00 UTC,2009-03-24 03:00 UTC,26956,157989,WY,"SOUTH CAMPBELL",Blizzard,WY-Z055
2009,2009-03-23 13:00:00 UTC,2009-03-24 12:00 UTC,27089,159981,ND,"MERCER",Blizzard,ND-C057|ND-Z019
2009,2009-03-23 13:00:00 UTC,2009-03-24 12:00 UTC,27089,159984,ND,"MCLEAN",Blizzard,ND-C055|ND-Z021
2009,2009-03-29 12:00:00 UTC,2009-03-30 08:00 UTC,27268,160577,ND,"BURLEIGH",Blizzard,ND-C015|ND-Z035
2009,2009-03-29 17:00:00 UTC,2009-03-30 17:00 UTC,26958,158009,WY,"NORTHERN CAMPBELL",Blizzard,WY-Z054
2009,2009-03-29 18:00:00 UTC,2009-03-30 17:00 UTC,26958,158010,WY,"SOUTH CAMPBELL",Blizzard,WY-Z055
2009,2009-03-29 17:00:00 UTC,2009-03-30 17:00 UTC,26958,158011,WY,"WESTERN CROOK",Blizzard,WY-Z056
2009,2009-03-29 17:00:00 UTC,2009-03-30 17:00 UTC,26958,158012,WY,"NORTHEASTERN CROOK",Blizzard,WY-Z071
2009,2009-03-23 13:00:00 UTC,2009-03-24 12:00 UTC,27089,159983,ND,"SIOUX",Blizzard,ND-C085|ND-Z045
2009,2009-03-29 09:00:00 UTC,2009-03-30 21:00 UTC,27268,160458,ND,"EMMONS",Blizzard,ND-C029|ND-Z046
2009,2009-03-23 01:00:00 UTC,2009-03-24 12:00 UTC,27089,159973,ND,"MOUNTRAIL",Blizzard,ND-C061|ND-Z010
2009,2009-03-27 02:00:00 UTC,2009-03-28 08:06 UTC,27155,159478,KS,"SEDGWICK",Blizzard,KS-C173|KS-Z083
2009,2009-03-23 01:00:00 UTC,2009-03-24 05:00 UTC,25997,151817,SD,"HARDING",Blizzard,SD-C063|SD-Z001
2009,2009-03-23 01:00:00 UTC,2009-03-24 01:00 UTC,25997,157971,SD,"NORTHERN FOOT HILLS",Blizzard,SD-Z025
2009,2009-03-23 04:00:00 UTC,2009-03-24 04:00 UTC,25997,157972,SD,"RAPID CITY",Blizzard,SD-Z026
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161593,KS,"BARBER",Blizzard,KS-C007|KS-Z090
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161610,KS,"CLARK",Blizzard,KS-C025|KS-Z088
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161611,KS,"COMANCHE",Blizzard,KS-C033|KS-Z089
2009,2009-03-23 16:00:00 UTC,2009-03-24 12:00 UTC,27089,159992,ND,"MCHENRY",Blizzard,ND-C049|ND-Z012
2009,2009-03-23 10:00:00 UTC,2009-03-24 05:00 UTC,25997,157979,SD,"FALL RIVER",Blizzard,SD-C047|SD-Z041
2009,2009-03-23 04:00:00 UTC,2009-03-24 09:00 UTC,25997,157980,SD,"OGLALA LAKOTA",Blizzard,
2009,2009-03-26 06:00:00 UTC,2009-03-27 08:00 UTC,27402,160744,CO,"COLORADO SPRINGS VICINITY / SOUTHERN EL PASO COUNTY / RAMPART RANGE BELOW 7500 FT",Blizzard,CO-Z085
2009,2009-03-26 07:00:00 UTC,2009-03-27 09:00 UTC,27402,160745,CO,"PUEBLO VICINITY / PUEBLO COUNTY BELOW 6300 FT",Blizzard,CO-Z086
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161627,KS,"MEADE",Blizzard,KS-C119|KS-Z087
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161629,KS,"PRATT",Blizzard,KS-C151|KS-Z081
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161630,KS,"SEWARD",Blizzard,KS-C175|KS-Z086
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161641,KS,"GRAY",Blizzard,KS-C069|KS-Z077
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161642,KS,"HODGEMAN",Blizzard,KS-C083|KS-Z064
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161643,KS,"KIOWA",Blizzard,KS-C097|KS-Z080
2009,2009-04-27 22:00:00 UTC,2009-04-28 21:00 UTC,27547,161827,MT,"EASTERN TETON",Blizzard,MT-Z049
2009,2009-04-27 22:00:00 UTC,2009-04-28 21:00 UTC,27547,161813,MT,"NORTH ROCKY MOUNTAIN FRONT",Blizzard,MT-Z009
2009,2009-04-04 10:00:00 UTC,2009-04-05 03:00 UTC,28361,167900,NE,"VALLEY",Blizzard,NE-C175|NE-Z039
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161633,KS,"STEVENS",Blizzard,KS-C189|KS-Z085
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161634,KS,"BARBER",Blizzard,KS-C007|KS-Z090
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161635,KS,"BARBER",Blizzard,KS-C007|KS-Z090
2009,2009-03-29 06:00:00 UTC,2009-03-30 12:00 UTC,27268,160451,ND,"SLOPE",Blizzard,ND-C087|ND-Z040
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161637,KS,"CLARK",Blizzard,KS-C025|KS-Z088
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161638,KS,"COMANCHE",Blizzard,KS-C033|KS-Z089
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161639,KS,"FORD",Blizzard,KS-C057|KS-Z078
2009,2009-03-29 06:00:00 UTC,2009-03-30 12:00 UTC,27268,160452,ND,"BOWMAN",Blizzard,ND-C011|ND-Z043
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161644,KS,"PAWNEE",Blizzard,KS-C145|KS-Z065
2009,2009-04-27 22:00:00 UTC,2009-04-28 21:00 UTC,27547,161815,MT,"EASTERN GLACIER",Blizzard,MT-Z010
2009,2009-04-27 22:00:00 UTC,2009-04-28 21:00 UTC,27547,161816,MT,"TOOLE",Blizzard,MT-C101|MT-Z044
2009,2009-04-04 12:00:00 UTC,2009-04-05 03:00 UTC,28361,167901,NE,"GREELEY",Blizzard,NE-C077|NE-Z040
2009,2009-04-04 14:00:00 UTC,2009-04-05 03:00 UTC,28361,167902,NE,"NANCE",Blizzard,NE-C125|NE-Z041
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161636,KS,"CLARK",Blizzard,KS-C025|KS-Z088
2009,2009-03-29 11:00:00 UTC,2009-03-31 04:00 UTC,27268,160706,ND,"MCINTOSH",Blizzard,ND-C051|ND-Z050
2009,2009-03-26 11:00:00 UTC,2009-03-27 11:00 UTC,27402,160750,CO,"LA JUNTA VICINITY / OTERO COUNTY",Blizzard,CO-Z093
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161640,KS,"FORD",Blizzard,KS-C057|KS-Z078
2009,2009-03-26 12:00:00 UTC,2009-03-27 12:00 UTC,27402,160754,CO,"EASTERN KIOWA COUNTY",Blizzard,CO-Z096
2009,2009-04-27 22:00:00 UTC,2009-04-28 21:00 UTC,27547,161818,MT,"EASTERN PONDERA",Blizzard,MT-Z046
2009,2009-03-27 04:00:00 UTC,2009-03-28 08:06 UTC,27155,159355,KS,"MARION",Blizzard,KS-C115|KS-Z052
2009,2009-04-04 12:00:00 UTC,2009-04-05 03:00 UTC,28361,167903,NE,"SHERMAN",Blizzard,NE-C163|NE-Z046
2009,2009-04-04 14:00:00 UTC,2009-04-05 03:00 UTC,28361,167904,NE,"HOWARD",Blizzard,NE-C093|NE-Z047
2009,2009-03-29 11:00:00 UTC,2009-03-31 04:00 UTC,27268,160705,ND,"LOGAN",Blizzard,ND-C047|ND-Z047
2009,2009-03-26 08:00:00 UTC,2009-03-27 10:00 UTC,27402,160746,CO,"WALSENBURG VICINITY / UPPER HUERFANO RIVER BASIN BELOW 7500 FT",Blizzard,CO-Z087
2009,2009-03-26 13:00:00 UTC,2009-03-27 11:00 UTC,27402,160752,CO,"EASTERN LAS ANIMAS COUNTY",Blizzard,CO-Z094
2009,2009-03-26 11:00:00 UTC,2009-03-27 11:00 UTC,27402,160753,CO,"WESTERN KIOWA COUNTY",Blizzard,CO-Z095
2009,2009-03-26 11:00:00 UTC,2009-03-27 11:00 UTC,27402,160755,CO,"BENT COUNTY",Blizzard,CO-Z097
2009,2009-03-26 12:00:00 UTC,2009-03-27 12:00 UTC,27402,160757,CO,"LAMAR VICINITY / PROWERS COUNTY",Blizzard,CO-Z098
2009,2009-03-27 01:00:00 UTC,2009-03-28 06:01 UTC,27155,159342,KS,"MCPHERSON",Blizzard,KS-C113|KS-Z051
2009,2009-03-23 16:00:00 UTC,2009-03-24 12:00 UTC,27089,159989,ND,"BURLEIGH",Blizzard,ND-C015|ND-Z035
2009,2009-03-26 10:00:00 UTC,2009-03-27 10:00 UTC,27402,160748,CO,"TRINIDAD VICINITY / LOWER HUERFANO RIVER BASIN & WESTERN LAS ANIMAS COUNTY BELOW 7500 FT",Blizzard,CO-Z088
2009,2009-03-26 11:00:00 UTC,2009-03-27 11:00 UTC,27402,160749,CO,"CROWLEY COUNTY",Blizzard,CO-Z089
2009,2009-03-30 09:00:00 UTC,2009-03-31 02:00 UTC,26957,158004,SD,"MELLETTE",Blizzard,SD-C095|SD-Z046
2009,2009-03-30 10:00:00 UTC,2009-03-31 02:00 UTC,26957,158006,SD,"TRIPP",Blizzard,SD-C123|SD-Z049
2009,2009-03-30 09:00:00 UTC,2009-03-31 02:00 UTC,26957,158005,SD,"TODD",Blizzard,SD-C121|SD-Z047
2009,2009-03-23 19:00:00 UTC,2009-03-24 12:00 UTC,27089,159994,ND,"WELLS",Blizzard,ND-C103|ND-Z023
2009,2009-03-23 13:00:00 UTC,2009-03-24 12:00 UTC,27089,159985,ND,"WARD",Blizzard,ND-C101|ND-Z011
2009,2009-03-29 21:00:00 UTC,2009-03-30 23:00 UTC,26957,157999,SD,"ZIEBACH",Blizzard,SD-C137|SD-Z014
2009,2009-03-29 17:00:00 UTC,2009-03-30 20:00 UTC,26957,158000,SD,"NORTHERN FOOT HILLS",Blizzard,SD-Z025
2009,2009-03-29 18:00:00 UTC,2009-03-30 20:00 UTC,26957,158007,SD,"STURGIS / PIEDMONT FOOTHILLS",Blizzard,SD-Z072
2009,2009-03-29 20:00:00 UTC,2009-03-30 20:00 UTC,26957,158008,SD,"SOUTHERN MEADE CO PLAINS",Blizzard,SD-Z073
2009,2009-03-23 16:00:00 UTC,2009-03-24 12:00 UTC,27089,159993,ND,"BOTTINEAU",Blizzard,ND-C009|ND-Z004
2009,2009-03-29 05:00:00 UTC,2009-03-30 10:00 UTC,27461,161273,MT,"FALLON",Blizzard,MT-C025|MT-Z033
2009,2009-03-29 07:00:00 UTC,2009-03-30 05:00 UTC,27461,161314,MT,"NORTHERN BIG HORN",Blizzard,MT-Z057
2009,2009-03-29 10:00:00 UTC,2009-03-30 08:00 UTC,27461,161295,MT,"POWDER RIVER",Blizzard,MT-C075|MT-Z036
2009,2009-03-29 09:00:00 UTC,2009-03-30 21:00 UTC,27268,160456,ND,"SIOUX",Blizzard,ND-C085|ND-Z045
2009,2009-03-23 09:00:00 UTC,2009-03-24 11:00 UTC,25997,158572,SD,"JACKSON",Blizzard,SD-C071|SD-Z043
2009,2009-03-29 17:00:00 UTC,2009-03-30 20:00 UTC,26957,157995,SD,"HARDING",Blizzard,SD-C063|SD-Z001
2009,2009-03-29 17:00:00 UTC,2009-03-30 23:00 UTC,26957,157996,SD,"PERKINS",Blizzard,SD-C105|SD-Z002
2009,2009-03-29 17:00:00 UTC,2009-03-30 20:00 UTC,26957,157997,SD,"BUTTE",Blizzard,SD-C019|SD-Z012
2009,2009-03-29 20:00:00 UTC,2009-03-30 23:00 UTC,26957,158001,SD,"PENNINGTON CO PLAINS",Blizzard,SD-Z031
2009,2009-03-30 05:00:00 UTC,2009-03-30 23:00 UTC,26957,158002,SD,"HAAKON",Blizzard,SD-C055|SD-Z032
2009,2009-03-30 06:00:00 UTC,2009-03-30 23:00 UTC,26957,158003,SD,"JACKSON",Blizzard,SD-C071|SD-Z043
2009,2009-03-26 23:00:00 UTC,2009-03-28 06:01 UTC,27155,159326,KS,"BARTON",Blizzard,KS-C009|KS-Z047
2009,2009-03-23 01:00:00 UTC,2009-03-24 12:00 UTC,27089,159972,ND,"DUNN",Blizzard,ND-C025|ND-Z018
2009,2009-03-29 06:00:00 UTC,2009-03-30 15:00 UTC,27268,160454,ND,"ADAMS",Blizzard,ND-C001|ND-Z044
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161650,KS,"STAFFORD",Blizzard,KS-C185|KS-Z066
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161652,KS,"STAFFORD",Blizzard,KS-C185|KS-Z066
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161653,KS,"STEVENS",Blizzard,KS-C189|KS-Z085
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161614,KS,"FORD",Blizzard,KS-C057|KS-Z078
2009,2009-03-29 18:00:00 UTC,2009-03-30 23:00 UTC,26957,157998,SD,"NORTHERN MEADE CO PLAINS",Blizzard,SD-Z013
2009,2009-03-27 00:00:00 UTC,2009-03-28 06:01 UTC,27155,159327,KS,"RICE",Blizzard,KS-C159|KS-Z050
2009,2009-03-23 19:00:00 UTC,2009-03-24 12:00 UTC,27089,159997,ND,"ROLETTE",Blizzard,ND-C079|ND-Z005
2009,2009-03-29 03:00:00 UTC,2009-03-30 08:00 UTC,27461,161270,MT,"CUSTER",Blizzard,MT-C017|MT-Z032
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161645,KS,"PRATT",Blizzard,KS-C151|KS-Z081
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161646,KS,"RUSH",Blizzard,KS-C165|KS-Z046
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161648,KS,"SEWARD",Blizzard,KS-C175|KS-Z086
2009,2009-03-29 17:00:00 UTC,2009-03-31 04:00 UTC,27268,160709,ND,"LA MOURE",Blizzard,ND-C045|ND-Z048
2009,2009-03-29 06:00:00 UTC,2009-03-30 15:00 UTC,27268,160453,ND,"HETTINGER",Blizzard,ND-C041|ND-Z041
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161647,KS,"SCOTT",Blizzard,KS-C171|KS-Z043
2009,2009-03-23 01:00:00 UTC,2009-03-24 12:00 UTC,27089,159971,ND,"STARK",Blizzard,ND-C089|ND-Z033
2009,2009-03-26 12:00:00 UTC,2009-03-27 12:00 UTC,27402,160758,CO,"SPRINGFIELD VICINITY / BACA COUNTY",Blizzard,CO-Z099
2009,2009-03-23 09:00:00 UTC,2009-03-24 11:00 UTC,25997,154893,SD,"PERKINS",Blizzard,SD-C105|SD-Z002
2009,2009-03-23 04:00:00 UTC,2009-03-24 05:00 UTC,25997,157973,SD,"SOUTHERN FOOT HILLS",Blizzard,SD-Z027
2009,2009-03-23 04:00:00 UTC,2009-03-24 05:00 UTC,25997,157974,SD,"CENTRAL BLACK HILLS",Blizzard,SD-Z028
2009,2009-03-29 06:00:00 UTC,2009-03-30 08:00 UTC,27268,160448,ND,"BILLINGS",Blizzard,ND-C007|ND-Z032
2009,2009-03-23 06:00:00 UTC,2009-03-24 11:00 UTC,25997,157982,SD,"BENNETT",Blizzard,SD-C007|SD-Z044
2009,2009-03-23 17:00:00 UTC,2009-03-24 15:00 UTC,25997,157983,SD,"MELLETTE",Blizzard,SD-C095|SD-Z046
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161631,KS,"STAFFORD",Blizzard,KS-C185|KS-Z066
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161632,KS,"STANTON",Blizzard,KS-C187|KS-Z074
2009,2009-03-23 01:00:00 UTC,2009-03-24 12:00 UTC,27089,159975,ND,"HETTINGER",Blizzard,ND-C041|ND-Z041
2009,2009-03-29 17:00:00 UTC,2009-03-30 08:00 UTC,27268,160702,ND,"STUTSMAN",Blizzard,ND-C093|ND-Z037
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161613,KS,"EDWARDS",Blizzard,KS-C047|KS-Z079
2009,2009-03-29 08:00:00 UTC,2009-03-30 05:00 UTC,27461,161305,MT,"SOUTHERN ROSEBUD",Blizzard,MT-Z058
2009,2009-03-23 01:00:00 UTC,2009-03-24 12:00 UTC,27089,159979,ND,"ADAMS",Blizzard,ND-C001|ND-Z044
2009,2009-03-27 02:00:00 UTC,2009-03-28 08:06 UTC,27155,159480,KS,"SUMNER",Blizzard,KS-C191|KS-Z092
2009,2009-03-23 01:00:00 UTC,2009-03-24 08:00 UTC,25997,154936,SD,"BUTTE",Blizzard,SD-C019|SD-Z012
2009,2009-03-23 05:00:00 UTC,2009-03-24 11:00 UTC,25997,154937,SD,"NORTHERN MEADE CO PLAINS",Blizzard,SD-Z013
2009,2009-03-23 05:00:00 UTC,2009-03-24 11:00 UTC,25997,157969,SD,"ZIEBACH",Blizzard,SD-C137|SD-Z014
2009,2009-03-23 00:00:00 UTC,2009-03-24 08:00 UTC,25997,157970,SD,"NORTHERN BLACK HILLS",Blizzard,SD-Z024
2009,2009-03-23 13:00:00 UTC,2009-03-24 12:00 UTC,27089,159987,ND,"GRANT",Blizzard,ND-C037|ND-Z042
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161622,KS,"GRAY",Blizzard,KS-C069|KS-Z077
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161623,KS,"HAMILTON",Blizzard,KS-C075|KS-Z061
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161625,KS,"HASKELL",Blizzard,KS-C081|KS-Z076
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27485,161628,KS,"MORTON",Blizzard,KS-C129|KS-Z084
2009,2009-03-23 19:00:00 UTC,2009-03-24 12:00 UTC,27089,159995,ND,"KIDDER",Blizzard,ND-C043|ND-Z036
2009,2009-03-23 16:00:00 UTC,2009-03-24 12:00 UTC,27089,159991,ND,"SHERIDAN",Blizzard,ND-C083|ND-Z022
2009,2009-03-23 01:00:00 UTC,2009-03-24 05:00 UTC,25997,157975,SD,"SOUTHERN BLACK HILLS",Blizzard,SD-Z029
2009,2009-03-23 05:00:00 UTC,2009-03-24 09:00 UTC,25997,157976,SD,"CUSTER CO PLAINS",Blizzard,SD-Z030
2009,2009-03-23 05:00:00 UTC,2009-03-24 11:00 UTC,25997,157977,SD,"PENNINGTON CO PLAINS",Blizzard,SD-Z031
2009,2009-03-23 05:00:00 UTC,2009-03-24 11:00 UTC,25997,157978,SD,"HAAKON",Blizzard,SD-C055|SD-Z032
2009,2009-03-23 19:00:00 UTC,2009-03-24 12:00 UTC,27089,159996,ND,"PIERCE",Blizzard,ND-C069|ND-Z013
2009,2009-03-23 12:00:00 UTC,2009-03-24 15:00 UTC,25997,157984,SD,"TODD",Blizzard,SD-C121|SD-Z047
2009,2009-03-29 13:00:00 UTC,2009-03-30 08:00 UTC,27268,160699,ND,"KIDDER",Blizzard,ND-C043|ND-Z036
2009,2009-03-23 13:00:00 UTC,2009-03-24 12:00 UTC,27089,159986,ND,"OLIVER",Blizzard,ND-C065|ND-Z020
2009,2009-03-29 06:00:00 UTC,2009-03-30 08:00 UTC,27268,160446,ND,"GOLDEN VALLEY",Blizzard,ND-C033|ND-Z031
2009,2009-03-23 03:00:00 UTC,2009-03-24 07:00 UTC,25997,157985,SD,"STURGIS / PIEDMONT FOOTHILLS",Blizzard,SD-Z072
2009,2009-03-23 05:00:00 UTC,2009-03-24 10:00 UTC,25997,157986,SD,"SOUTHERN MEADE CO PLAINS",Blizzard,SD-Z073
2009,2009-03-23 05:00:00 UTC,2009-03-24 07:00 UTC,25997,157987,SD,"HERMOSA FOOTHILLS",Blizzard,SD-Z074
2009,2009-03-23 13:00:00 UTC,2009-03-24 12:00 UTC,27089,159988,ND,"RENVILLE",Blizzard,ND-C075|ND-Z003
2009,2009-03-23 16:00:00 UTC,2009-03-24 12:00 UTC,27089,159990,ND,"EMMONS",Blizzard,ND-C029|ND-Z046
2009,2009-03-26 05:00:00 UTC,2009-03-27 08:00 UTC,27402,160742,CO,"NORTHERN EL PASO COUNTY / MONUMENT RIDGE / RAMPART RANGE BELOW 7500 FT",Blizzard,CO-Z084
2009,2009-03-10 11:00:00 UTC,2009-03-10 18:00 UTC,25676,149932,MN,"LAC QUI PARLE",Blizzard,MN-C073|MN-Z054
2009,2009-03-10 12:00:00 UTC,2009-03-10 18:00 UTC,25676,149976,MN,"DOUGLAS",Blizzard,MN-C041|MN-Z041
2009,2009-03-10 12:00:00 UTC,2009-03-10 18:00 UTC,25676,149980,MN,"POPE",Blizzard,MN-C121|MN-Z048
